"","dta_collection_time","contract_time","ship_time","bid_time","vsl_company","vsl_name","vsl_type","total_weight","port","port_type_value","port_price_diff","distance","income","cost","bang_dian_cost","chao_qi_cost","kua_gang_cost"
"171",2017-07-15,2017-04-27,2017-05-02,2017-03-12,"HuHang","51","0.5W",4315.653,"JiaoJiangSSZD",5100,5,830,72.5,69,1,0,0
"172",2017-07-15,2017-04-27,2017-05-02,2017-03-12,"HuHang","12","0.5W",4991.498,"NingBoHaiZhao",5000,5,715,72.5,65,1,0,0
"173",2017-07-15,2017-04-29,2017-05-04,2017-03-12,"HuHang","44","0.5W",4998.543,"NingBoHaiZhao",5000,5,715,72.5,64,1,0,0
"174",2017-07-15,2017-05-05,2017-05-10,2017-03-12,"HuHang","31","0.5W",4139.71,"NingBoHaiZhao",5000,5,715,72.5,58,1,5,0
"175",2017-07-15,2017-05-10,2017-05-15,2017-03-12,"HuHang","12","0.5W",966.782,"JiaoJiangSSZD",5100,5,830,72.5,58,1,0,0
"176",2017-07-15,2017-05-12,2017-05-17,2017-03-12,"HuHang","21","0.5W",4995.589,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"177",2017-07-15,2017-05-14,2017-05-19,2017-03-12,"HuHang","20","0.7W",7751.77,"NingBoZhenHai",16000,0,715,67.5,50,1,0,0
"178",2017-07-15,2017-05-14,2017-05-19,2017-03-12,"HuHang","31","0.5W",4149.24,"NingBoJiangYong",5100,5,715,72.5,58,1,0,0
"179",2017-07-15,2017-05-14,2017-05-19,2017-03-12,"HuHang","25","0.5W",4993.35,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"180",2017-07-15,2017-05-20,2017-05-25,2017-03-12,"HuHang","12","0.5W",4986.325,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"181",2017-07-15,2017-05-21,2017-05-26,2017-03-12,"HuHang","31","0.5W",4012.141,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"182",2017-07-15,2017-05-22,2017-05-27,2017-03-12,"HuHang","20","0.7W",7701.29,"NingBoZhenHai",16000,0,715,67.5,50,1,0,0
"183",2017-07-15,2017-05-26,2017-05-31,2017-03-12,"HuHang","1","0.5W",4901.581,"NingBoZhenHai",16000,0,715,67.5,54,1,0,0
"184",2017-07-15,2017-06-01,2017-06-06,2017-03-12,"HuHang","25","0.5W",1180.814,"NingBoHaiZhao",5000,5,715,72.5,59,1,0,0
"185",2017-07-15,2017-06-01,2017-06-06,2017-03-12,"HuHang","25","0.5W",3815.668,"JiaoJiangSSZD",5100,5,830,72.5,59,1,0,0
"186",2017-07-15,2017-05-31,2017-06-05,2017-03-12,"HuHang","52","0.5W",4992.7,"NingBoJiangYong",5100,5,715,72.5,51,1,0,0
"187",2017-07-15,2017-06-03,2017-06-08,2017-03-12,"HuHang","21","0.5W",4990.092,"NingBoZhenHai",16000,0,715,67.5,51,1,5,0
"188",2017-07-15,2017-06-07,2017-06-12,2017-03-12,"HuHang","31","0.5W",1771.571,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"189",2017-07-15,2017-06-07,2017-06-12,2017-03-12,"HuHang","31","0.5W",2376.3,"NingBoJiangYong",5100,5,715,72.5,58,1,0,0
"190",2017-07-15,2017-06-10,2017-06-15,2017-03-12,"HuHang","41","0.5W",4971.485,"NingBoZhenHai",16000,0,715,67.5,57.4,1,0,0
"191",2017-07-15,2017-06-11,2017-06-16,2017-03-12,"HuHang","7","0.5W",4984.325,"NingBoHaiZhao",5000,5,715,72.5,57,1,0,0
"192",2017-07-15,2017-06-18,2017-06-23,2017-03-12,"HuHang","12","0.5W",4994.76,"NingBoJiangYong",5100,5,715,72.5,58,1,0,0
"193",2017-07-15,2017-06-21,2017-06-26,2017-03-12,"HuHang","53","0.7W",8798.8,"NingBoZhenHai",16000,0,715,67.5,52,1,5,0
"194",2017-07-15,2017-06-22,2017-06-27,2017-03-12,"HuHang","31","0.5W",4142.06,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"195",2017-07-15,2017-06-23,2017-06-28,2017-03-12,"HuHang","54","0.5W",4997.19,"NingBoHaiZhao",5000,5,715,72.5,58,1,0,0
"196",2017-07-15,2017-06-23,2017-06-28,2017-03-12,"HuHang","1","0.5W",4999.06,"NingBoJiangYong",5100,5,715,72.5,58,1,0,0
"197",2017-07-15,2017-06-25,2017-06-30,2017-03-12,"HuHang","55","0.3W",3295.605,"NingBoHaiZhao",5000,5,715,72.5,62,1,0,0
"198",2017-07-15,2017-06-25,2017-06-30,2017-03-12,"HuHang","56","0.5W",4205.488,"JiaoJiangSSZD",5100,5,830,72.5,63,1,5,0
"199",2017-07-15,2017-07-01,2017-07-06,2017-03-12,"HuHang","37","1-1.25W",9891.157,"NingBoZhenHai",16000,0,715,67.5,47,1,0,0
"200",2017-07-15,2017-07-01,2017-07-06,2017-03-12,"HuHang","44","0.5W",4998.882,"NingBoHaiZhao",5000,5,715,72.5,60,1,0,0
"201",2017-07-15,2017-07-01,2017-07-06,2017-03-12,"HuHang","31","0.5W",2547.889,"NingBoHaiZhao",5000,5,715,72.5,63,1,0,4
"202",2017-07-15,2017-07-01,2017-07-06,2017-03-12,"HuHang","31","0.5W",1601.533,"JiaoJiangSSZD",5100,5,830,72.5,63,1,0,4
"203",2017-07-15,2017-07-14,2017-07-19,2017-03-12,"HuHang","21","0.5W",4999.352,"NingBoZhenHai",16000,0,715,67.5,60,1,5,0
"204",2017-07-15,2017-07-08,2017-07-13,2017-03-12,"HuHang","56","0.5W",1593.714,"NingBoHaiZhao",5000,5,715,72.5,60,1,5,0
"205",2017-09-15,2017-07-14,2017-07-19,2017-07-12,"HuHang","12","0.5W",4997.216,"NingBoHaiZhao",5000,5,715,63.3,60,1,0,0
"206",2017-09-15,2017-07-16,2017-07-21,2017-07-12,"HuHang","57","0.5W",4797.22,"NingBoHaiZhao",5000,5,715,63.3,62,1,0,0
"207",2017-09-15,2017-07-23,2017-07-28,2017-07-12,"HuHang","48","0.5W",4926.178,"JiaoJiangSSZD",5100,5,830,63.3,63,1,0,0
"208",2017-09-15,2017-07-20,2017-07-25,2017-07-12,"HuHang","31","0.5W",4147.846,"NingBoHaiZhao",5000,5,715,63.3,60,1,0,0
"209",2017-09-15,2017-07-21,2017-07-26,2017-07-12,"HuHang","37","1-1.25W",9896.377,"NingBoZhenHai",16000,0,715,58.3,45,1,0,0
"210",2017-09-15,2017-07-22,2017-07-27,2017-07-12,"HuHang","21","0.5W",3656.442,"NingBoHaiZhao",5000,5,715,63.3,61,1,0,0
"211",2017-09-15,2017-07-22,2017-07-27,2017-07-12,"HuHang","21","0.5W",1339.33,"NingBoJiangYong",5100,5,715,63.3,61,1,0,0
"212",2017-09-15,2017-07-23,2017-07-28,2017-07-12,"HuHang","34","0.5W",4996.119,"NingBoZhenHai",16000,0,715,58.3,59,1,0,0
"213",2017-09-15,2017-07-30,2017-08-04,2017-07-12,"HuHang","31","0.5W",1704.697,"NingBoZhenHai",16000,0,715,58.3,62,1,0,4
"214",2017-09-15,2017-07-30,2017-08-04,2017-07-12,"HuHang","31","0.5W",2439.813,"JiaoJiangSSZD",5100,5,830,63.3,62,1,0,4
"215",2017-09-15,2017-08-02,2017-08-07,2017-07-12,"HuHang","12","0.5W",3624.378,"NingBoHaiZhao",5000,5,715,63.3,61,1,0,2
"216",2017-09-15,2017-08-02,2017-08-07,2017-07-12,"HuHang","12","0.5W",1370.058,"NingBoZhenHai",16000,0,715,58.3,61,1,0,2
"217",2017-09-15,2017-08-09,2017-08-14,2017-07-12,"HuHang","37","1-1.25W",9882.436,"NingBoZhenHai",16000,0,715,58.3,47,1,5,0
"218",2017-09-15,2017-08-11,2017-08-16,2017-07-12,"HuHang","58","0.5W",1085.447,"NingBoHaiZhao",5000,5,715,63.3,59,1,0,2
"219",2017-09-15,2017-08-11,2017-08-16,2017-07-12,"HuHang","58","0.5W",3311.22,"NingBoJiangYong",5100,5,715,63.3,59,1,0,2
"220",2017-09-15,2017-08-16,2017-08-21,2017-07-12,"HuHang","1","0.5W",4893.862,"NingBoHaiZhao",5000,5,715,63.3,60,1,2,0
"221",2017-09-15,2017-08-16,2017-08-21,2017-07-12,"HuHang","31","0.5W",4146.633,"NingBoZhenHai",16000,0,715,58.3,59,1,0,0
"222",2017-09-15,2017-08-19,2017-08-24,2017-07-12,"HuHang","59","1-1.25W",11496.175,"NingBoZhenHai",16000,0,715,58.3,47,1,0,0
"223",2017-09-15,2017-08-20,2017-08-25,2017-07-12,"HuHang","12","0.5W",4992.439,"NingBoHaiZhao",5000,5,715,63.3,59,1,2,0
"224",2017-09-15,2017-08-23,2017-08-28,2017-07-12,"HuHang","58","0.5W",4402.717,"JiaoJiangSSZD",5100,5,830,63.3,63,1,0,0
"225",2017-09-15,2017-08-27,2017-09-01,2017-07-12,"HuHang","41","0.5W",4992.043,"JiaoJiangSSZD",5100,5,830,63.3,62,1,0,0
"226",2017-09-15,2017-08-24,2017-08-29,2017-07-12,"HuHang","32","1-1.25W",10699.362,"NingBoZhenHai",16000,0,715,58.3,47,1,5,0
"227",2017-09-15,2017-08-25,2017-08-30,2017-07-12,"HuHang","31","0.5W",4145.902,"NingBoHaiZhao",5000,5,715,63.3,59,1,5,0
"228",2017-09-15,2017-08-25,2017-08-30,2017-07-12,"HuHang","21","0.5W",4991.492,"NingBoHaiZhao",5000,5,715,63.3,60,1,0,0
"229",2017-09-15,2017-08-26,2017-08-31,2017-07-12,"HuHang","7","0.5W",4994.3,"NingBoJiangYong",5100,5,715,63.3,60,1,5,0
"230",2017-09-15,2017-08-27,2017-09-01,2017-07-12,"HuHang","34","0.5W",4998.291,"NingBoZhenHai",16000,0,715,58.3,60,1,0,0
"231",2017-09-15,2017-09-03,2017-09-08,2017-07-12,"HuHang","25","0.5W",3762.143,"NingBoZhenHai",16000,0,715,58.3,60,1,5,2
"232",2017-09-15,2017-09-03,2017-09-08,2017-07-12,"HuHang","25","0.5W",1233.513,"NingBoHaiZhao",5000,5,715,63.3,60,1,5,2
"233",2017-09-15,2017-09-07,2017-09-12,2017-07-12,"HuHang","12","0.5W",4997.95,"NingBoJiangYong",5100,5,715,63.3,60,1,0,2
"234",2017-11-15,2017-09-14,2017-09-19,2017-09-11,"HuHang","60","0.5W",4991.49,"NingBoHaiZhao",5000,5,715,58.3,62,1,5,0
"235",2017-11-15,2017-09-17,2017-09-22,2017-09-11,"HuHang","5","0.3W",3349.735,"NingBoHaiZhao",5000,5,715,61.6,63,1,0,0
"236",2017-11-15,2017-09-23,2017-09-28,2017-09-11,"HuHang","7","0.5W",4964.275,"JiaoJiangSSZD",5100,5,830,59.6,73,1,2,0
"237",2017-11-15,2017-09-25,2017-09-30,2017-09-11,"HuHang","52","0.5W",4995.056,"JiaoJiangSSZD",5100,5,830,56.6,73,1,5,0
"238",2017-11-15,2017-09-20,2017-09-25,2017-09-11,"HuHang","56","0.5W",4204.274,"NingBoHaiZhao",5000,5,715,59.6,70,1,2,0
"239",2017-11-15,2017-09-22,2017-09-27,2017-09-11,"HuHang","21","0.5W",4993.436,"NingBoHaiZhao",5000,5,715,59.6,69,1,2,0
"240",2017-11-15,2017-09-22,2017-09-27,2017-09-11,"HuHang","61","0.5W",4011.38,"NingBoJiangYong",5100,5,715,56.6,70,1,5,0
"241",2017-11-15,2017-09-22,2017-09-27,2017-09-11,"HuHang","62","0.5W",2218,"NingBoHuaPu",7500,5,715,59.6,70,1,2,2
"242",2017-11-15,2017-09-22,2017-09-27,2017-09-11,"HuHang","62","0.5W",2778.743,"NingBoHaiZhao",5000,5,715,59.6,70,1,2,2
"243",2017-11-15,2017-09-22,2017-09-27,2017-09-11,"HuHang","63","1-1.25W",9746.705,"NingBoZhenHai",16000,0,715,54.6,58,1,2,0
"244",2017-11-15,2017-09-23,2017-09-28,2017-09-11,"HuHang","64","1-1.25W",11997.755,"NingBoZhenHai",16000,0,715,51.6,57,1,5,0
"245",2017-11-15,2017-10-07,2017-10-12,2017-09-11,"HuHang","34","0.5W",4994.654,"NingBoHaiZhao",5000,5,715,56.6,65,1,5,0
"246",2017-11-15,2017-10-07,2017-10-12,2017-09-11,"HuHang","65","0.5W",4972.904,"NingBoZhenHai",16000,0,715,51.6,72,1,5,0
"247",2017-11-15,2017-10-08,2017-10-13,2017-09-11,"HuHang","60","0.5W",4996.698,"NingBoJiangYong",5100,5,715,61.6,70,1,2,0
"248",2017-11-15,2017-10-13,2017-10-18,2017-09-11,"HuHang","21","0.5W",4999.785,"NingBoHaiZhao",5000,5,715,61.6,75,1,2,0
"249",2017-11-15,2017-10-15,2017-10-20,2017-09-11,"HuHang","66","0.5W",4749.732,"NingBoZhenHai",16000,0,715,54.6,70,1,2,0
"250",2017-11-15,2017-10-20,2017-10-25,2017-09-11,"HuHang","1","0.5W",4874.829,"JiaoJiangSSZD",5100,5,830,61.6,78,1,0,0
"251",2017-11-15,2017-10-22,2017-10-27,2017-09-11,"HuHang","34","0.5W",4998.969,"NingBoHaiZhao",5000,5,715,59.6,70,1,2,0
"252",2017-11-15,2017-10-28,2017-11-02,2017-09-11,"HuHang","61","0.5W",4004.658,"JiaoJiangSSZD",5100,5,830,61.6,82,1,0,0
"253",2017-11-15,2017-10-25,2017-10-30,2017-09-11,"HuHang","67","0.5W",4995.15,"NingBoJiangYong",5100,5,715,61.6,78,1,0,0
"254",2017-11-15,2017-10-26,2017-10-31,2017-09-11,"HuHang","21","0.5W",4991.385,"NingBoHaiZhao",5000,5,715,56.6,82,1,2,0
"255",2017-11-15,2017-10-25,2017-10-30,2017-09-11,"HuHang","30","1.3-1.5W",13094.489,"NingBoZhenHai",16000,0,715,56.6,67.7,1,2,0
"256",2017-11-15,2017-11-01,2017-11-06,2017-09-11,"HuHang","12","0.5W",4534.652,"NingBoZhenHai",16000,0,715,56.6,70,1,0,0
"257",2017-11-15,2017-11-12,2017-11-17,2017-09-11,"HuHang","68","0.5W",4996.76,"NingBoJiangYong",5100,5,715,61.6,78,1,0,0
"258",2017-11-15,2017-11-04,2017-11-09,2017-09-11,"HuHang","51","0.5W",4313.695,"JiaoJiangSSZD",5100,5,830,61.6,82,1,0,0
"259",2018-02-15,2017-11-19,2017-11-24,2017-11-12,"LiXin","39","1.3-1.5W",394.709,"NingBoZhenHai",16000,0,715,94.7,70,1,0,0
"260",2018-02-15,2017-11-19,2017-11-24,2017-11-12,"LiXin","39","1.3-1.5W",2007.484,"NingBoZhenHai",16000,0,715,91.7,70,1,0,0
"261",2018-02-15,2017-11-19,2017-11-24,2017-11-12,"LiXin","39","1.3-1.5W",4778.936,"NingBoZhenHai",16000,0,715,89.7,70,1,0,0
"262",2018-02-15,2017-11-19,2017-11-24,2017-11-12,"LiXin","39","1.3-1.5W",4070.71,"NingBoJiangYong",5100,5,715,94.7,70,1,0,0
"263",2018-02-15,2017-11-19,2017-11-24,2017-11-12,"LiXin","39","1.3-1.5W",2348.678,"NingBoHaiZhao",5000,5,715,99.7,70,1,0,0
"264",2018-02-15,2017-11-22,2017-11-27,2017-11-12,"LiXin","16","0.5W",4968.122,"JiaoJiangSSZD",5100,5,830,99.7,108,1,0,0
"265",2018-02-15,2017-11-23,2017-11-28,2017-11-12,"LiXin","12","0.5W",1034.77,"XiangShan",5000,5,750,94.7,90.4,1,2,0
"266",2018-02-15,2017-11-23,2017-11-28,2017-11-12,"LiXin","12","0.5W",487.978,"NingBoHaiZhao",5000,5,715,99.7,90.4,1,2,0
"267",2018-02-15,2017-11-23,2017-11-28,2017-11-12,"LiXin","12","0.5W",3472.084,"NingBoHaiZhao",5000,5,715,94.7,90.4,1,2,0
"268",2018-02-15,2017-12-01,2017-12-06,2017-11-12,"LiXin","34","0.5W",4981.49,"NingBoHuaPu",7500,5,715,94.7,87.2,1,0,0
"269",2018-02-15,2017-12-03,2017-12-08,2017-11-12,"LiXin","12","0.5W",3569.133,"NingBoHaiZhao",5000,5,715,99.7,90.4,1,0,0
"270",2018-02-15,2017-12-03,2017-12-08,2017-11-12,"LiXin","12","0.5W",1413.534,"NingBoHaiZhao",5000,5,715,94.7,90.4,1,0,0
"271",2018-02-15,2017-12-01,2017-12-06,2017-11-12,"LiXin","37","1-1.25W",837.63,"NingBoZhenHai",16000,0,715,91.7,80,1,0,0
"272",2018-02-15,2017-12-01,2017-12-06,2017-11-12,"LiXin","37","1-1.25W",9111.066,"NingBoZhenHai",16000,0,715,89.7,80,1,0,0
"273",2018-02-15,2017-12-06,2017-12-11,2017-11-12,"LiXin","16","0.5W",4574.332,"JiaoJiangSSZD",5100,5,830,99.7,100,1,0,0
"274",2018-02-15,2017-12-06,2017-12-11,2017-11-12,"LiXin","16","0.5W",391.94,"JiaoJiangSSZD",5100,5,830,94.7,100,1,0,0
"275",2018-02-15,2017-12-13,2017-12-18,2017-11-12,"LiXin","69","1.3-1.5W",5566.829,"NingBoZhenHai",16000,0,715,89.7,64,1,0,0
"276",2018-02-15,2017-12-13,2017-12-18,2017-11-12,"LiXin","69","1.3-1.5W",2784.88,"NingBoHuaPu",7500,5,715,94.7,64,1,0,0
"277",2018-02-15,2017-12-13,2017-12-18,2017-11-12,"LiXin","69","1.3-1.5W",5606.514,"NingBoHaiZhao",5000,5,715,99.7,64,1,0,0
"278",2018-02-15,2017-12-13,2017-12-18,2017-11-12,"LiXin","69","1.3-1.5W",1542.6,"XiangShan",5000,5,750,94.7,64,1,0,0
"279",2018-02-15,2017-12-18,2017-12-23,2017-11-12,"LiXin","62","0.5W",1599.308,"NingBoHaiZhao",5000,5,715,99.7,105,1,2,0
"280",2018-02-15,2017-12-18,2017-12-23,2017-11-12,"LiXin","62","0.5W",3396.338,"NingBoHaiZhao",5000,5,715,94.7,105,1,2,0
"281",2018-02-15,2017-12-20,2017-12-25,2017-11-12,"LiXin","70","0.5W",39.82,"NingBoHuaPu",7500,5,715,94.7,104.3,1,0,0
"282",2018-02-15,2017-12-20,2017-12-25,2017-11-12,"LiXin","70","0.5W",4857.28,"NingBoJiangYong",5100,5,715,94.7,104.3,1,0,0
"283",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","68","0.5W",659.507,"NingBoHaiZhao",5000,5,715,99.7,101.1,1,0,0
"284",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","68","0.5W",4334.936,"NingBoHaiZhao",5000,5,715,94.7,101.1,1,0,0
"285",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","12","0.5W",2714.784,"JiaoJiangSSZD",5100,5,830,99.7,106.4,1,0,0
"286",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","12","0.5W",716.801,"JiaoJiangSSZD",5100,5,830,96.7,106.4,1,0,0
"287",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","12","0.5W",1564.13,"JiaoJiangSSZD",5100,5,830,94.7,106.4,1,0,0
"288",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","34","0.5W",4994.85,"NingBoJiangYong",5100,5,715,94.7,87.2,1,0,0
"289",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","71","0.5W",43.571,"JiaoJiangSSZD",5100,5,830,96.7,114.9,1,0,0
"290",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","71","0.5W",254.174,"JiaoJiangSSZD",5100,5,830,94.7,114.9,1,0,0
"291",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","72","1.3-1.5W",141.941,"NingBoZhenHai",16000,0,715,94.7,83,1,2,0
"292",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","72","1.3-1.5W",2311.749,"NingBoZhenHai",16000,0,715,91.7,83,1,2,0
"293",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","72","1.3-1.5W",9036.005,"NingBoZhenHai",16000,0,715,89.7,83,1,2,0
"294",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","72","1.3-1.5W",2742.886,"NingBoHaiZhao",5000,5,715,99.7,83,1,2,0
"295",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","73","1-1.25W",2764.88,"NingBoZhenHai",16000,0,715,89.7,74.7,1,0,0
"296",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","73","1-1.25W",663.33,"NingBoZhenHai",16000,0,715,91.7,74.7,1,0,0
"297",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","73","1-1.25W",1646.711,"NingBoZhenHai",16000,0,715,94.7,74.7,1,0,0
"298",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","73","1-1.25W",3314.32,"NingBoJiangYong",5100,5,715,94.7,74.7,1,0,0
"299",2018-02-15,2017-12-24,2017-12-29,2017-11-12,"LiXin","73","1-1.25W",1700.753,"NingBoHaiZhao",5000,5,715,99.7,74.7,1,0,0
"300",2018-02-15,2017-12-31,2018-01-05,2017-11-12,"LiXin","74","1-1.25W",646.58,"NingBoZhenHai",16000,0,715,89.7,74.5,1,0,0
"301",2018-02-15,2017-12-31,2018-01-05,2017-11-12,"LiXin","74","1-1.25W",564.479,"NingBoZhenHai",16000,0,715,91.7,74.5,1,0,0
"302",2018-02-15,2017-12-29,2018-01-03,2017-11-12,"LiXin","70","0.5W",4328.815,"JiaoJiangSSZD",5100,5,830,99.7,106.4,1,0,0
"303",2018-02-15,2017-12-29,2018-01-03,2017-11-12,"LiXin","70","0.5W",257.114,"JiaoJiangBaDa",5100,5,830,94.7,106.4,1,0,0
"304",2018-02-15,2017-12-29,2018-01-03,2017-11-12,"LiXin","70","0.5W",179.508,"JiaoJiangBaDa",5100,5,830,96.7,106.4,1,0,0
"305",2018-02-15,2017-12-29,2018-01-03,2017-11-12,"LiXin","70","0.5W",117.822,"JiaoJiangBaDa",5100,5,830,99.7,106.4,1,0,0
"306",2018-02-15,2018-01-03,2018-01-08,2017-11-12,"LiXin","34","0.5W",2052.125,"NingBoHaiZhao",5000,5,715,94.7,87.2,1,0,0
"307",2018-02-15,2018-01-03,2018-01-08,2017-11-12,"LiXin","34","0.5W",2945.641,"NingBoHaiZhao",5000,5,715,99.7,87.2,1,0,0
"308",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",1166.742,"NingBoZhenHai",16000,0,715,89.7,94.4,1,0,0
"309",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",467.109,"NingBoZhenHai",16000,0,715,91.7,94.4,1,0,0
"310",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",359.235,"NingBoZhenHai",16000,0,715,94.7,94.4,1,0,0
"311",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",1161.036,"NingBoHaiZhao",5000,5,715,99.7,94.4,1,0,0
"312",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",109.78,"NingBoHuaPu",7500,5,715,94.7,94.4,1,0,0
"313",2018-02-15,2018-01-07,2018-01-12,2017-11-12,"LiXin","12","0.5W",1733.79,"NingBoJiangYong",5100,5,715,94.7,94.4,1,0,0
"314",2018-02-15,2018-01-11,2018-01-16,2017-11-12,"LiXin","75","1-1.25W",754.61,"YuHuan",20000,13,875,106,100,1,0,0
"315",2018-02-15,2018-01-14,2018-01-19,2017-11-12,"LiXin","71","0.5W",3291.61,"XiangShan",5000,5,750,98,100,1,0,0
"316",2018-02-15,2018-01-16,2018-01-21,2017-11-12,"LiXin","12","0.5W",4993.59,"NingBoJiangYong",5100,5,715,93,93.6,1,0,0
"317",2018-02-15,2018-01-20,2018-01-25,2017-11-12,"LiXin","32","1-1.25W",3500.515,"NingBoZhenHai",16000,0,715,93,74,1,0,0
"318",2018-02-15,2018-01-20,2018-01-25,2017-11-12,"LiXin","32","1-1.25W",1741.92,"NingBoZhenHai",16000,0,715,95,74,1,0,0
"319",2018-02-15,2018-01-20,2018-01-25,2017-11-12,"LiXin","34","0.5W",4824.09,"NingBoHaiZhao",5000,5,715,98,87.2,1,2,0
"320",2018-02-15,2018-01-20,2018-01-25,2017-11-12,"LiXin","34","0.5W",171.914,"NingBoHaiZhao",5000,5,715,103,87.2,1,2,0
"321",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","16","0.5W",4966.438,"JiaoJiangSSZD",5100,5,830,103,94,1,0,0
"322",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",3787.018,"NingBoZhenHai",16000,0,715,93,66,1,0,0
"323",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",604.811,"NingBoZhenHai",16000,0,715,95,66,1,0,0
"324",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",835.009,"NingBoZhenHai",16000,0,715,98,66,1,0,0
"325",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",4866.175,"NingBoHaiZhao",5000,5,715,103,66,1,0,0
"326",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",1794.82,"NingBoHuaPu",7500,5,715,98,66,1,0,0
"327",2018-02-15,2018-01-24,2018-01-29,2017-11-12,"LiXin","76","1.3-1.5W",1351.87,"NingBoJiangYong",5100,5,715,98,66,1,0,0
"328",2018-02-15,2018-01-26,2018-01-31,2017-11-12,"LiXin","31","0.5W",1141.486,"JiaoJiangBaDa",5100,5,830,98,90,1,0,0
"329",2018-02-15,2018-01-26,2018-01-31,2017-11-12,"LiXin","31","0.5W",2269.47,"JiaoJiangDaHua",5100,5,830,103,90,1,0,0
"330",2018-02-15,2018-01-26,2018-01-31,2017-11-12,"LiXin","31","0.5W",693.609,"JiaoJiangSSZD",5100,5,830,103,90,1,0,0
"331",2018-02-15,2018-02-01,2018-02-06,2017-11-12,"LiXin","39","1.3-1.5W",5420.965,"NingBoZhenHai",16000,0,715,93,62,1,0,0
"332",2018-02-15,2018-02-01,2018-02-06,2017-11-12,"LiXin","39","1.3-1.5W",1689.366,"NingBoZhenHai",16000,0,715,95,62,1,0,0
"333",2018-02-15,2018-02-01,2018-02-06,2017-11-12,"LiXin","39","1.3-1.5W",3603.638,"NingBoZhenHai",16000,0,715,98,62,1,0,0
"334",2018-02-15,2018-02-01,2018-02-06,2017-11-12,"LiXin","39","1.3-1.5W",235.48,"NingBoHaiZhao",5000,5,715,100,62,1,0,0
"335",2018-02-15,2018-02-01,2018-02-06,2017-11-12,"LiXin","39","1.3-1.5W",2687.99,"NingBoJiangYong",5100,5,715,98,62,1,0,0
"336",2018-02-15,2018-02-08,2018-02-13,2017-11-12,"LiXin","77","0.5W",146.706,"JiaoJiangBaDa",5100,5,830,103,70.2,1,5,0
"337",2018-02-15,2018-02-08,2018-02-13,2017-11-12,"LiXin","77","0.5W",1293.482,"JiaoJiangBaDa",5100,5,830,100,70.2,1,5,0
"338",2018-02-15,2018-02-08,2018-02-13,2017-11-12,"LiXin","77","0.5W",692.451,"JiaoJiangDaHua",5100,5,830,103,70.2,1,5,0
"339",2018-02-15,2018-02-08,2018-02-13,2017-11-12,"LiXin","77","0.5W",2474.686,"JiaoJiangSSZD",5100,5,830,103,70.2,1,5,0
"340",2018-02-15,2018-02-09,2018-02-14,2017-11-12,"LiXin","78","0.7W",1169.452,"NingBoZhenHai",16000,0,715,93,68.1,1,0,0
"341",2018-02-15,2018-02-09,2018-02-14,2017-11-12,"LiXin","78","0.7W",2517.14,"NingBoJiangYong",5100,5,715,98,68.1,1,0,0
